scene_id,xml_path,tif_path,remote_xml_uri,remote_tif_uri,min_lon,min_lat,max_lon,max_lat,center_lon,center_lat,imaging_time
LuoJia1-01_LR201806207826_20180619220352_HDR_0037,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806207826_20180619220352_HDR_0037_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806207826_20180619220352_HDR_0037_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806207826_20180619220352_HDR_0037_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806207826_20180619220352_HDR_0037_gec.tif,-4.180876,51.526581,1.05625,54.262111,-1.648324,52.829856,2018-6-19T22:3:39.35720
LuoJia1-01_LR201806207826_20180619220357_HDR_0038,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806207826_20180619220357_HDR_0038_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806207826_20180619220357_HDR_0038_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806207826_20180619220357_HDR_0038_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806207826_20180619220357_HDR_0038_gec.tif,-4.323529,51.82838,0.953331,54.566035,-1.771567,53.132027,2018-6-19T22:3:44.36207
LuoJia1-01_LR201806207826_20180619220402_HDR_0039,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806207826_20180619220402_HDR_0039_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806207826_20180619220402_HDR_0039_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806207826_20180619220402_HDR_0039_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806207826_20180619220402_HDR_0039_gec.tif,-4.469262,52.128056,0.851579,54.869845,-1.896164,53.43377,2018-6-19T22:3:49.36695
LuoJia1-01_LR201806219105_20180620190944_HDR_0004,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620190944_HDR_0004_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620190944_HDR_0004_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620190944_HDR_0004_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620190944_HDR_0004_gec.tif,39.464068,40.799832,43.681089,43.510334,41.695661,42.218576,2018-6-20T19:9:32.19316
LuoJia1-01_LR201806219105_20180620190949_HDR_0005,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620190949_HDR_0005_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620190949_HDR_0005_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620190949_HDR_0005_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620190949_HDR_0005_gec.tif,39.344375,41.096056,43.585899,43.813682,41.589059,42.519081,2018-6-20T19:9:37.19802
LuoJia1-01_LR201806219105_20180620190954_HDR_0006,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620190954_HDR_0006_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620190954_HDR_0006_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620190954_HDR_0006_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620190954_HDR_0006_gec.tif,39.224172,41.396294,43.490243,44.116853,41.481621,42.820063,2018-6-20T19:9:42.20288
LuoJia1-01_LR201806219105_20180620190959_HDR_0007,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620190959_HDR_0007_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620190959_HDR_0007_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620190959_HDR_0007_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620190959_HDR_0007_gec.tif,39.106187,41.697276,43.393766,44.419485,41.375795,43.122234,2018-6-20T19:9:47.20774
LuoJia1-01_LR201806219105_20180620191005_HDR_0008,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191005_HDR_0008_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191005_HDR_0008_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191005_HDR_0008_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191005_HDR_0008_gec.tif,38.983958,41.996128,43.29601,44.722213,41.273498,43.424357,2018-6-20T19:9:52.21260
LuoJia1-01_LR201806219105_20180620191009_HDR_0009,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191009_HDR_0009_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191009_HDR_0009_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191009_HDR_0009_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191009_HDR_0009_gec.tif,38.851606,42.293344,43.195572,45.023427,41.154803,43.723049,2018-6-20T19:9:57.21686
LuoJia1-01_LR201806219105_20180620191014_HDR_0010,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191014_HDR_0010_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191014_HDR_0010_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191014_HDR_0010_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191014_HDR_0010_gec.tif,38.730001,42.592336,43.090698,45.323823,41.04365,44.02258,2018-6-20T19:10:2.22232
LuoJia1-01_LR201806219105_20180620191019_HDR_0011,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191019_HDR_0011_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191019_HDR_0011_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191019_HDR_0011_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191019_HDR_0011_gec.tif,38.604683,42.8913,42.994469,45.625315,40.931482,44.322335,2018-6-20T19:10:7.22719
LuoJia1-01_LR201806219105_20180620191025_HDR_0012,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191025_HDR_0012_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191025_HDR_0012_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191025_HDR_0012_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191025_HDR_0012_gec.tif,38.482055,43.19406,42.895453,45.926844,40.820811,44.624253,2018-6-20T19:10:12.2320
LuoJia1-01_LR201806219105_20180620191030_HDR_0013,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191030_HDR_0013_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191030_HDR_0013_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191030_HDR_0013_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191030_HDR_0013_gec.tif,38.350695,43.493641,42.798305,46.231088,40.707023,44.926213,2018-6-20T19:10:17.2369
LuoJia1-01_LR201806219105_20180620191035_HDR_0014,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191035_HDR_0014_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191035_HDR_0014_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191035_HDR_0014_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191035_HDR_0014_gec.tif,38.214046,43.789726,42.693682,46.532896,40.587178,45.225653,2018-6-20T19:10:22.2417
LuoJia1-01_LR201806219105_20180620191040_HDR_0015,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191040_HDR_0015_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191040_HDR_0015_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191040_HDR_0015_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191040_HDR_0015_gec.tif,38.08959,44.087533,42.585724,46.832608,40.4717,45.52374,2018-6-20T19:10:27.2466
LuoJia1-01_LR201806219105_20180620191045_HDR_0016,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191045_HDR_0016_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191045_HDR_0016_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191045_HDR_0016_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191045_HDR_0016_gec.tif,37.962058,44.387946,42.486911,47.131671,40.359317,45.82294,2018-6-20T19:10:32.2509
LuoJia1-01_LR201806219105_20180620191050_HDR_0017,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191050_HDR_0017_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191050_HDR_0017_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191050_HDR_0017_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191050_HDR_0017_gec.tif,37.830114,44.68757,42.385497,47.432952,40.243823,46.123802,2018-6-20T19:10:37.2563
LuoJia1-01_LR201806219105_20180620191055_HDR_0018,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191055_HDR_0018_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191055_HDR_0018_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191055_HDR_0018_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191055_HDR_0018_gec.tif,37.695674,44.991453,42.281049,47.73576,40.125303,46.427421,2018-6-20T19:10:42.2612
LuoJia1-01_LR201806219105_20180620191100_HDR_0019,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191100_HDR_0019_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191100_HDR_0019_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191100_HDR_0019_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191100_HDR_0019_gec.tif,37.554295,45.292578,42.173583,48.041564,40.002184,46.731312,2018-6-20T19:10:47.2661
LuoJia1-01_LR201806219105_20180620191105_HDR_0020,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191105_HDR_0020_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191105_HDR_0020_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191105_HDR_0020_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191105_HDR_0020_gec.tif,37.41949,45.588697,42.062401,48.345622,39.880873,47.031295,2018-6-20T19:10:52.2709
LuoJia1-01_LR201806219105_20180620191110_HDR_0021,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191110_HDR_0021_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191110_HDR_0021_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191110_HDR_0021_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191110_HDR_0021_gec.tif,37.281177,45.882819,41.956826,48.644428,39.759438,47.327868,2018-6-20T19:10:57.2758
LuoJia1-01_LR201806219105_20180620191115_HDR_0022,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191115_HDR_0022_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191115_HDR_0022_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191115_HDR_0022_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191115_HDR_0022_gec.tif,37.145574,46.180255,41.847905,48.9415,39.638404,47.625165,2018-6-20T19:11:2.28072
LuoJia1-01_LR201806219105_20180620191120_HDR_0023,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191120_HDR_0023_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191120_HDR_0023_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191120_HDR_0023_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191120_HDR_0023_gec.tif,37.004335,46.480866,41.741455,49.241258,39.517073,47.925761,2018-6-20T19:11:7.28559
LuoJia1-01_LR201806219105_20180620191125_HDR_0024,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191125_HDR_0024_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191125_HDR_0024_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191125_HDR_0024_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191125_HDR_0024_gec.tif,36.849318,46.776703,41.631696,49.544306,39.385824,48.225429,2018-6-20T19:11:12.2898
LuoJia1-01_LR201806219105_20180620191130_HDR_0025,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191130_HDR_0025_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191130_HDR_0025_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191130_HDR_0025_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191130_HDR_0025_gec.tif,36.702587,47.075297,41.510672,49.84426,39.253423,48.524689,2018-6-20T19:11:17.2953
LuoJia1-01_LR201806219105_20180620191135_HDR_0026,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191135_HDR_0026_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191135_HDR_0026_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191135_HDR_0026_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191135_HDR_0026_gec.tif,36.556985,47.375063,41.396361,50.145883,39.124964,48.825043,2018-6-20T19:11:22.3002
LuoJia1-01_LR201806219105_20180620191140_HDR_0027,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191140_HDR_0027_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191140_HDR_0027_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191140_HDR_0027_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191140_HDR_0027_gec.tif,36.408888,47.671687,41.28274,50.447254,38.995339,49.124075,2018-6-20T19:11:27.3050
LuoJia1-01_LR201806219105_20180620191145_HDR_0028,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191145_HDR_0028_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191145_HDR_0028_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191145_HDR_0028_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191145_HDR_0028_gec.tif,36.260241,47.967848,41.167365,50.74652,38.864448,49.421984,2018-6-20T19:11:32.3099
LuoJia1-01_LR201806219105_20180620191150_HDR_0029,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191150_HDR_0029_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191150_HDR_0029_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191150_HDR_0029_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191150_HDR_0029_gec.tif,36.110462,48.263946,41.050773,51.045437,38.732051,49.719541,2018-6-20T19:11:37.3148
LuoJia1-01_LR201806219105_20180620191155_HDR_0030,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191155_HDR_0030_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191155_HDR_0030_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191155_HDR_0030_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191155_HDR_0030_gec.tif,35.967214,48.560354,40.934055,51.343886,38.603787,50.017054,2018-6-20T19:11:42.3196
LuoJia1-01_LR201806219105_20180620191200_HDR_0031,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191200_HDR_0031_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191200_HDR_0031_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191200_HDR_0031_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191200_HDR_0031_gec.tif,35.813836,48.854063,40.82316,51.642192,38.472601,50.313206,2018-6-20T19:11:47.3245
LuoJia1-01_LR201806219105_20180620191205_HDR_0032,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191205_HDR_0032_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191205_HDR_0032_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191205_HDR_0032_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191205_HDR_0032_gec.tif,35.650706,49.14952,40.703088,51.93872,38.332397,50.609836,2018-6-20T19:11:52.3294
LuoJia1-01_LR201806219105_20180620191210_HDR_0033,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191210_HDR_0033_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191210_HDR_0033_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191210_HDR_0033_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191210_HDR_0033_gec.tif,35.491523,49.447181,40.577138,52.237954,38.191935,50.908408,2018-6-20T19:11:57.3343
LuoJia1-01_LR201806219105_20180620191215_HDR_0034,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191215_HDR_0034_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806219105_20180620191215_HDR_0034_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191215_HDR_0034_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806219105_20180620191215_HDR_0034_gec.tif,35.329516,49.744149,40.454559,52.538319,38.0516,51.207018,2018-6-20T19:12:2.33823
LuoJia1-01_LR201806287870_20180623201934_HDR_0000,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623201934_HDR_0000_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623201934_HDR_0000_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623201934_HDR_0000_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623201934_HDR_0000_gec.tif,22.839919,34.068746,26.958088,36.927214,25.077991,35.599894,2018-6-23T20:19:22.1286
LuoJia1-01_LR201806287870_20180623202045_HDR_0014,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202045_HDR_0014_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202045_HDR_0014_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202045_HDR_0014_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202045_HDR_0014_gec.tif,21.396709,38.285832,25.671811,41.240171,23.703266,39.856935,2018-6-23T20:20:32.1967
LuoJia1-01_LR201806287870_20180623202105_HDR_0018,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202105_HDR_0018_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202105_HDR_0018_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202105_HDR_0018_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202105_HDR_0018_gec.tif,21.19903,38.806773,25.412858,41.914314,23.445037,40.517451,2018-6-23T20:20:52.2161
LuoJia1-01_LR201806287870_20180623202114_HDR_0020,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202114_HDR_0020_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202114_HDR_0020_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202114_HDR_0020_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202114_HDR_0020_gec.tif,21.119174,39.024414,25.315666,42.180409,23.330832,40.783071,2018-6-23T20:21:2.22592
LuoJia1-01_LR201806287870_20180623202120_HDR_0021,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202120_HDR_0021_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202120_HDR_0021_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202120_HDR_0021_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202120_HDR_0021_gec.tif,21.031601,39.225857,25.301132,42.330983,23.274575,40.964702,2018-6-23T20:21:7.23079
LuoJia1-01_LR201806287870_20180623202125_HDR_0022,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202125_HDR_0022_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202125_HDR_0022_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202125_HDR_0022_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202125_HDR_0022_gec.tif,20.899775,39.500617,25.236155,42.559847,23.167493,41.226128,2018-6-23T20:21:12.2356
LuoJia1-01_LR201806287870_20180623202130_HDR_0023,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202130_HDR_0023_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202130_HDR_0023_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202130_HDR_0023_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202130_HDR_0023_gec.tif,20.826088,39.700208,25.127266,42.851173,23.074467,41.481107,2018-6-23T20:21:17.2405
LuoJia1-01_LR201806287870_20180623202135_HDR_0024,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202135_HDR_0024_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202135_HDR_0024_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202135_HDR_0024_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202135_HDR_0024_gec.tif,20.810637,39.820526,25.069296,43.073174,23.026064,41.663399,2018-6-23T20:21:22.2445
LuoJia1-01_LR201806287870_20180623202145_HDR_0026,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202145_HDR_0026_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202145_HDR_0026_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202145_HDR_0026_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202145_HDR_0026_gec.tif,20.514597,40.403717,25.007384,43.427236,22.844878,42.13094,2018-6-23T20:21:32.2551
LuoJia1-01_LR201806287870_20180623202155_HDR_0028,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202155_HDR_0028_meta.xml,local\LUOJIA_EXTRACTED\LuoJia1-01_LR201806287870_20180623202155_HDR_0028_gec.tif,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202155_HDR_0028_meta.xml,hf://buckets/cbernegger/LULO1/LUOJIA_EXTRACTED/LuoJia1-01_LR201806287870_20180623202155_HDR_0028_gec.tif,20.259469,40.996426,24.670294,44.181173,22.553175,42.810601,2018-6-23T20:21:42.2648
